chromosome_id	chromosome_name	ensembl_gene_id	start_position	end_position	strand	external_gene_name	description
1	1	ENSOCUG00000022457	110652046	110664893	1	MSANTD4	Myb/SANT-like DNA-binding domain containing 4 with coiled-coils [Source:HGNC Symbol;Acc:HGNC:29383]
1	1	ENSOCUG00000022461	146687873	146702052	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U2G8]
1	1	ENSOCUG00000022465	30703575	30704109	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U3C0]
1	1	ENSOCUG00000022493	146503344	146504300	1	OR52D1_2	olfactory receptor, family 52, subfamily D, member 1  [Source:RefSeq peptide;Acc:NP_001164938]
1	1	ENSOCUG00000022498	130543046	130545080	1	PDPK1	3-phosphoinositide dependent protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:8816]
1	1	ENSOCUG00000022515	194197173	194199758	-1	CCDC87	coiled-coil domain containing 87 [Source:HGNC Symbol;Acc:HGNC:25579]
1	1	ENSOCUG00000022518	12110715	12111824	1		40S ribosomal protein SA  [Source:UniProtKB/TrEMBL;Acc:G1TWL4]
1	1	ENSOCUG00000022525	32518271	32518840	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TMS3]
1	1	ENSOCUG00000022538	189341849	189342787	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TS95]
1	1	ENSOCUG00000022555	190157042	190157971	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1T7M1]
1	1	ENSOCUG00000022567	187658555	187659472	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1SZP3]
1	1	ENSOCUG00000022572	163101865	163103437	-1		
1	1	ENSOCUG00000022582	188509097	188510029	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U5D3]
1	1	ENSOCUG00000022622	187495348	187496277	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U6Y6]
1	1	ENSOCUG00000022656	148300982	148301926	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U0C3]
1	1	ENSOCUG00000022657	67461815	67462816	1	GAPDH	glyceraldehyde-3-phosphate dehydrogenase  [Source:RefSeq peptide;Acc:NP_001075722]
1	1	ENSOCUG00000022680	188479213	188480258	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TZB3]
1	1	ENSOCUG00000022710	192259961	192260836	1		60S ribosomal protein L6  [Source:UniProtKB/TrEMBL;Acc:G1TSW0]
1	1	ENSOCUG00000022724	29005208	29007577	1	IZUMO3	IZUMO family member 3 [Source:HGNC Symbol;Acc:HGNC:31421]
1	1	ENSOCUG00000022726	146168455	146169408	1	OLFR622	Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TTP7]
1	1	ENSOCUG00000022775	52132324	52133551	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1THE7]
1	1	ENSOCUG00000022776	99127510	99147196	1	BACE1	beta-site APP-cleaving enzyme 1 [Source:HGNC Symbol;Acc:HGNC:933]
1	1	ENSOCUG00000022782	141914717	141937690	1	CHRDL2	chordin-like 2 [Source:HGNC Symbol;Acc:HGNC:24168]
1	1	ENSOCUG00000022791	144501996	144512501	1	ART1	GPI-linked NAD(P)(+)--arginine ADP-ribosyltransferase 1 precursor  [Source:RefSeq peptide;Acc:NP_001076139]
1	1	ENSOCUG00000022795	193728684	193752020	1	TSGA10IP	testis specific 10 interacting protein [Source:HGNC Symbol;Acc:HGNC:26555]
1	1	ENSOCUG00000022802	188624312	188625292	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TI33]
1	1	ENSOCUG00000022814	188290548	188291474	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TJ65]
1	1	ENSOCUG00000022838	194227852	194236023	1	RBM14	RNA binding motif protein 14 [Source:HGNC Symbol;Acc:HGNC:14219]
1	1	ENSOCUG00000022850	144186489	144194006	-1	FOLR2	folate receptor 2 (fetal) [Source:HGNC Symbol;Acc:HGNC:3793]
1	1	ENSOCUG00000022867	1704767	1724892	1		Prostaglandin reductase 1  [Source:UniProtKB/TrEMBL;Acc:G1TNX7]
1	1	ENSOCUG00000022898	188911700	188913616	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U3F6]
1	1	ENSOCUG00000022917	189772266	189773183	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1SJ12]
1	1	ENSOCUG00000022957	149430730	149431659	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TVA5]
1	1	ENSOCUG00000022979	32429857	32430426	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TJG5]
1	1	ENSOCUG00000022980	188033441	188034382	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TZF7]
1	1	ENSOCUG00000022990	79041239	79050104	-1	NXNL2	nucleoredoxin-like 2 [Source:HGNC Symbol;Acc:HGNC:30482]
1	1	ENSOCUG00000023004	50215467	50227604	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U9D2]
1	1	ENSOCUG00000023005	75238418	75247943	-1	ZNF367	zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320]
1	1	ENSOCUG00000023020	185232221	185248115	1	MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6882]
1	1	ENSOCUG00000023023	146731572	146732498	-1	OLFR655	Olfactory receptor 655 (Predicted); Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B8K1A7]
1	1	ENSOCUG00000023044	192178606	192179538	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TPM6]
1	1	ENSOCUG00000023077	75280096	75322939	1	HABP4	hyaluronan binding protein 4 [Source:HGNC Symbol;Acc:HGNC:17062]
1	1	ENSOCUG00000023079	190907696	190908628	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U4M7]
1	1	ENSOCUG00000023088	146047716	146048669	-1	OLR109	olfactory receptor Olr109  [Source:RefSeq peptide;Acc:NP_001164921]
1	1	ENSOCUG00000023096	147446113	147454581	-1	HPX	hemopexin precursor  [Source:RefSeq peptide;Acc:NP_001076229]
1	1	ENSOCUG00000023133	93133330	93134265	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T4D1]
1	1	ENSOCUG00000023162	189623892	189624821	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TRY3]
1	1	ENSOCUG00000023190	110542467	110543042	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TG26]
1	1	ENSOCUG00000023221	93121951	93122925	-1	OR10G6	olfactory receptor family 10 subfamily G member 6 [Source:HGNC Symbol;Acc:HGNC:14836]
1	1	ENSOCUG00000023237	189563651	189564586	-1	OR5M3	olfactory receptor family 5 subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:14806]
1	1	ENSOCUG00000023243	189085414	189086749	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U735]
1	1	ENSOCUG00000023279	93968945	93969886	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T4D4]
1	1	ENSOCUG00000023297	7508084	7599054	-1	FSD1L	fibronectin type III and SPRY domain containing 1-like [Source:HGNC Symbol;Acc:HGNC:13753]
1	1	ENSOCUG00000023312	176759718	176760042	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TTR9]
1	1	ENSOCUG00000023317	194167913	194180541	1	ACTN3	actinin, alpha 3 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:165]
1	1	ENSOCUG00000023351	148069792	148070093	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SFS1]
1	1	ENSOCUG00000023355	139745290	139817593	-1	MYO7A	myosin VIIA [Source:HGNC Symbol;Acc:HGNC:7606]
1	1	ENSOCUG00000023396	193784733	193785929	1	CST6	cystatin E/M [Source:HGNC Symbol;Acc:HGNC:2478]
1	1	ENSOCUG00000023399	124644197	124644991	1		40S ribosomal protein S3a  [Source:UniProtKB/TrEMBL;Acc:G1TKM8]
1	1	ENSOCUG00000023413	190004876	190005820	-1	OR5G3	Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TT32]
1	1	ENSOCUG00000023422	188893895	188895011	-1	OR10AG1	olfactory receptor family 10 subfamily AG member 1 [Source:HGNC Symbol;Acc:HGNC:19607]
1	1	ENSOCUG00000023443	93474805	93475716	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1SEA0]
1	1	ENSOCUG00000023480	148238225	148239139	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TZ36]
1	1	ENSOCUG00000023508	26746205	26746918	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TN82]
1	1	ENSOCUG00000023526	144518423	144559252	-1		NAD glycohydrolase precursor  [Source:RefSeq peptide;Acc:NP_001243762]
1	1	ENSOCUG00000023588	19914020	19992192	-1	UBE2R2	ubiquitin conjugating enzyme E2R 2 [Source:HGNC Symbol;Acc:HGNC:19907]
1	1	ENSOCUG00000023594	92936855	92938055	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U8T1]
1	1	ENSOCUG00000023603	188156760	188157695	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TZF4]
1	1	ENSOCUG00000023620	149588260	149589204	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TF84]
1	1	ENSOCUG00000023635	172400330	172400908	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TJA2]
1	1	ENSOCUG00000023646	79756827	79764948	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TZD4]
1	1	ENSOCUG00000023654	32438918	32439505	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SI24]
1	1	ENSOCUG00000023662	191582266	191583222	-1	OR5B21	olfactory receptor family 5 subfamily B member 21 [Source:HGNC Symbol;Acc:HGNC:19616]
1	1	ENSOCUG00000023681	184324479	184489676	1	TSPAN18	tetraspanin 18 [Source:HGNC Symbol;Acc:HGNC:20660]
1	1	ENSOCUG00000023689	187956917	187957864	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U2F8]
1	1	ENSOCUG00000023726	15772941	15776417	-1	ALDH1B1	aldehyde dehydrogenase 1 family member B1 [Source:HGNC Symbol;Acc:HGNC:407]
1	1	ENSOCUG00000023768	160305459	160306610	1		
1	1	ENSOCUG00000023771	186682491	186698583	-1	SPI1	Spi-1 proto-oncogene [Source:HGNC Symbol;Acc:HGNC:11241]
1	1	ENSOCUG00000023782	19164449	19168059	-1	IL11RA	interleukin 11 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5967]
1	1	ENSOCUG00000023802	145185523	145188047	-1	TRIM61	tripartite motif containing 61 [Source:HGNC Symbol;Acc:HGNC:24339]
1	1	ENSOCUG00000023809	130687721	130786354	1	PICALM	phosphatidylinositol binding clathrin assembly protein [Source:HGNC Symbol;Acc:HGNC:15514]
1	1	ENSOCUG00000023818	191812747	191813661	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U7N4]
1	1	ENSOCUG00000023820	145149689	145150615	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TJU6]
1	1	ENSOCUG00000023841	190935982	190936899	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TQY7]
1	1	ENSOCUG00000023921	32573693	32574280	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U4J3]
1	1	ENSOCUG00000023971	74819389	74819721	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U1G0]
1	1	ENSOCUG00000023978	148439326	148440258	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U170]
1	1	ENSOCUG00000023980	191502462	191503409	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TN83]
1	1	ENSOCUG00000024015	194830313	194837468	1	RAD9A	RAD9 checkpoint clamp component A [Source:HGNC Symbol;Acc:HGNC:9827]
1	1	ENSOCUG00000024017	146867932	146868903	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U2Y7]
1	1	ENSOCUG00000024068	147210426	147211680	1	OR52W1	olfactory receptor family 52 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:15239]
1	1	ENSOCUG00000024152	189014688	189015665	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TT14]
1	1	ENSOCUG00000024168	60254357	60254611	-1		
1	1	ENSOCUG00000024175	191354440	191355384	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TRB0]
1	1	ENSOCUG00000024182	93364885	93365799	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TNV2]
1	1	ENSOCUG00000024184	148088666	148090079	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U683]
1	1	ENSOCUG00000024188	190393470	190416466	-1	TNKS1BP1	tankyrase 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19081]
1	1	ENSOCUG00000024201	187854120	187855037	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TQB3]
1	1	ENSOCUG00000024211	120385369	120386943	-1	JRKL	JRK-like [Source:HGNC Symbol;Acc:HGNC:6200]
1	1	ENSOCUG00000024214	145804411	145805472	-1	OR52E1	Oryctolagus cuniculus olfactory receptor 52E1 (OR52E1), mRNA. [Source:RefSeq mRNA;Acc:NM_001171439]
1	1	ENSOCUG00000024274	145542476	145543411	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TG77]
1	1	ENSOCUG00000024298	70802646	70803847	1	NINJ1	ninjurin 1 [Source:HGNC Symbol;Acc:HGNC:7824]
1	1	ENSOCUG00000024310	192238456	192239397	1	OR5A1	olfactory receptor family 5 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8319]
1	1	ENSOCUG00000024312	145924825	145925436	-1	OLFR605	olfactory receptor 605  [Source:RefSeq peptide;Acc:NP_001164915]
1	1	ENSOCUG00000024330	115782957	115784898	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TRY6]
1	1	ENSOCUG00000024344	66082021	66082470	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U0Q4]
1	1	ENSOCUG00000024356	145798499	145799440	1	COR51P3	Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TGS7]
1	1	ENSOCUG00000024393	139079512	139102878	1	CLNS1A	methylosome subunit pICln  [Source:RefSeq peptide;Acc:NP_001164498]
1	1	ENSOCUG00000024429	189198541	189199482	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TV51]
1	1	ENSOCUG00000024470	147100719	147101666	-1	OR56A1	olfactory receptor family 56 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:14781]
1	1	ENSOCUG00000024489	145451408	145452361	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U1J5]
1	1	ENSOCUG00000024491	93865989	93866918	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U6K3]
1	1	ENSOCUG00000024521	187925966	187927606	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U010]
1	1	ENSOCUG00000024568	182809589	182811617	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TYM7]
1	1	ENSOCUG00000024578	58359656	58427015	1	C9orf85	chromosome 9 open reading frame 85 [Source:HGNC Symbol;Acc:HGNC:28784]
1	1	ENSOCUG00000024594	92994069	93019083	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TMK0]
1	1	ENSOCUG00000024599	145337219	145338223	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TT37]
1	1	ENSOCUG00000024611	21226140	21228216	1	HNRNPM	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U153]
1	1	ENSOCUG00000024638	192155197	192156120	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TKX4]
1	1	ENSOCUG00000024643	188799314	188800255	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TJY9]
1	1	ENSOCUG00000024698	115017675	115017962	-1		Small ubiquitin-related modifier  [Source:UniProtKB/TrEMBL;Acc:G1SQP5]
1	1	ENSOCUG00000024701	93580403	93581347	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1T1M8]
1	1	ENSOCUG00000024711	187725519	187726448	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TLM9]
1	1	ENSOCUG00000024714	19175208	19178301	-1	GALT	galactose-1-phosphate uridylyltransferase [Source:HGNC Symbol;Acc:HGNC:4135]
1	1	ENSOCUG00000024724	77343691	77344569	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U2B1]
1	1	ENSOCUG00000024742	145935879	145936838	1	OLFR630	olfactory receptor 630  [Source:RefSeq peptide;Acc:NP_001164916]
1	1	ENSOCUG00000024752	185709794	185716156	1	DGKZ	diacylglycerol kinase, zeta [Source:HGNC Symbol;Acc:HGNC:2857]
1	1	ENSOCUG00000024773	16550514	16565205	-1	POLR1E	polymerase (RNA) I polypeptide E [Source:HGNC Symbol;Acc:HGNC:17631]
1	1	ENSOCUG00000024775	189646655	189647593	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TPM0]
1	1	ENSOCUG00000024785	187828806	187829741	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TSC6]
1	1	ENSOCUG00000024799	189047120	189048052	1	OR8I2	olfactory receptor family 8 subfamily I member 2 [Source:HGNC Symbol;Acc:HGNC:15310]
1	1	ENSOCUG00000024808	146245680	146245805	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TXC9]
1	1	ENSOCUG00000024865	189932660	189933589	-1	OR5AK2	olfactory receptor family 5 subfamily AK member 2 [Source:HGNC Symbol;Acc:HGNC:15251]
1	1	ENSOCUG00000024880	146402869	146518595	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1THP4]
1	1	ENSOCUG00000024884	191286616	191290973	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U4U8]
1	1	ENSOCUG00000024887	173395271	173436666	1	CAPRIN1	cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]
1	1	ENSOCUG00000024893	18002878	18003369	1	OR13C7	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TGH8]
1	1	ENSOCUG00000024928	149415237	149416175	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U154]
1	1	ENSOCUG00000024950	189679647	189680597	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1SF39]
1	1	ENSOCUG00000024989	188531230	188532601	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TIE3]
1	1	ENSOCUG00000024994	191828937	191829860	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TGM0]
1	1	ENSOCUG00000024998	20350617	20351132	-1		DNA-directed RNA polymerase subunit  [Source:UniProtKB/TrEMBL;Acc:G1TVU5]
1	1	ENSOCUG00000025075	93337153	93338082	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TS54]
1	1	ENSOCUG00000025097	193829328	193984793	1	PACS1	phosphofurin acidic cluster sorting protein 1 [Source:HGNC Symbol;Acc:HGNC:30032]
1	1	ENSOCUG00000025100	161281452	161283539	-1		Phosphoglycerate kinase  [Source:UniProtKB/TrEMBL;Acc:G1TLE3]
1	1	ENSOCUG00000025109	12513147	12513524	1	RPL31	ribosomal protein L31 [Source:HGNC Symbol;Acc:HGNC:10334]
1	1	ENSOCUG00000025119	143095560	143103195	-1	RELT	RELT tumor necrosis factor receptor [Source:HGNC Symbol;Acc:HGNC:13764]
1	1	ENSOCUG00000025143	149350961	149351902	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U1C4]
1	1	ENSOCUG00000025144	148189077	148190000	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TPI9]
1	1	ENSOCUG00000025153	188373036	188373968	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TKM6]
1	1	ENSOCUG00000025158	188750986	188751924	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TKL8]
1	1	ENSOCUG00000025182	192554162	192555100	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TUY9]
1	1	ENSOCUG00000025203	187803853	187805300	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TLN4]
1	1	ENSOCUG00000025219	97774160	97787619	-1	OAF	out at first homolog [Source:HGNC Symbol;Acc:HGNC:28752]
1	1	ENSOCUG00000025278	87711738	87900508	1	ARHGAP32	Rho GTPase activating protein 32 [Source:HGNC Symbol;Acc:HGNC:17399]
1	1	ENSOCUG00000025279	2982147	2987010	1	C9orf152	chromosome 9 open reading frame 152 [Source:HGNC Symbol;Acc:HGNC:31455]
1	1	ENSOCUG00000025307	173037897	173039611	-1	C11orf91	chromosome 11 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:34444]
1	1	ENSOCUG00000025328	37185318	37185527	-1	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458]
1	1	ENSOCUG00000025337	94106301	94107197	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U5X4]
1	1	ENSOCUG00000025352	34520162	34520953	-1		
1	1	ENSOCUG00000025387	3012434	3530191	-1		
1	1	ENSOCUG00000025398	109075084	109269316	1	CWF19L2	CWF19-like 2, cell cycle control (S. pombe) [Source:HGNC Symbol;Acc:HGNC:26508]
1	1	ENSOCUG00000025404	146310736	146311674	1	OLFR64_1	MOR 5'beta3  [Source:RefSeq peptide;Acc:NP_001164926]
1	1	ENSOCUG00000025416	189424453	189425391	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U2W7]
1	1	ENSOCUG00000025433	185198348	185231814	1	CRY2	cryptochrome circadian clock 2 [Source:HGNC Symbol;Acc:HGNC:2385]
1	1	ENSOCUG00000025442	188883351	188884620	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TIW3]
1	1	ENSOCUG00000025451	191496845	191497771	-1	OR5B2	olfactory receptor family 5 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:8323]
1	1	ENSOCUG00000025455	193492255	193493463	-1	crth2	CRTH2 protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q256T0]
1	1	ENSOCUG00000025461	17984959	17985450	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U8A3]
1	1	ENSOCUG00000025514	93524159	93524587	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TJ17]
1	1	ENSOCUG00000025517	102607923	102608534	-1	CLDN25	claudin 25 [Source:HGNC Symbol;Acc:HGNC:37218]
1	1	ENSOCUG00000025536	93990119	93991027	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U326]
1	1	ENSOCUG00000025561	146109634	146110584	-1	OLFR68	MOR 3'Beta2  [Source:RefSeq peptide;Acc:NP_001164923]
1	1	ENSOCUG00000025587	1683371	1683796	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TS88]
1	1	ENSOCUG00000025606	93320272	93323368	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1T7E1]
1	1	ENSOCUG00000025607	188492410	188493345	-1		
1	1	ENSOCUG00000025608	93200184	93201119	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U4C5]
1	1	ENSOCUG00000025621	92958374	92959306	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TNM2]
1	1	ENSOCUG00000025632	121065091	121066953	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U1I2]
1	1	ENSOCUG00000025633	138142718	138143569	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TGK0]
1	1	ENSOCUG00000025640	48908059	48910105	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TFF6]
1	1	ENSOCUG00000025658	138873149	138888362	-1	AAMDC	adipogenesis associated, Mth938 domain containing [Source:HGNC Symbol;Acc:HGNC:30205]
1	1	ENSOCUG00000025669	179001366	179002053	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TXZ3]
1	1	ENSOCUG00000025684	185248801	185436035	-1	C11orf94	chromosome 11 open reading frame 94 [Source:HGNC Symbol;Acc:HGNC:37213]
1	1	ENSOCUG00000025690	144497581	144499956	-1	ART5	ADP-ribosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:24049]
1	1	ENSOCUG00000025696	143889943	143891169	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TKP7]
1	1	ENSOCUG00000025715	51597194	51599054	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TFT5]
1	1	ENSOCUG00000025727	79553763	79559862	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TRY4]
1	1	ENSOCUG00000025737	94044274	94045209	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TVD8]
1	1	ENSOCUG00000025741	189269557	189270486	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U5S2]
1	1	ENSOCUG00000025767	145980681	145982467	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TN66]
1	1	ENSOCUG00000025778	144246898	144248282	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U347]
1	1	ENSOCUG00000025784	145165475	145166416	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TL75]
1	1	ENSOCUG00000025809	190547231	190560766	1	RTN4RL2	reticulon 4 receptor-like 2 [Source:HGNC Symbol;Acc:HGNC:23053]
1	1	ENSOCUG00000025818	189639032	189640012	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TNN1]
1	1	ENSOCUG00000025830	139820624	139877380	-1	CAPN5	calpain 5 [Source:HGNC Symbol;Acc:HGNC:1482]
1	1	ENSOCUG00000025834	114544147	114692249	-1	YAP1	Yes associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16262]
1	1	ENSOCUG00000025891	47132472	47133478	1	SF3A2	splicing factor 3a subunit 2 [Source:HGNC Symbol;Acc:HGNC:10766]
1	1	ENSOCUG00000025896	189480214	189481170	1	OR8U1	olfactory receptor family 8 subfamily U member 1 [Source:HGNC Symbol;Acc:HGNC:19611]
1	1	ENSOCUG00000025908	15695235	15732091	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TM37]
1	1	ENSOCUG00000025929	124226575	124228355	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TZ25]
